,Pitcher,Primary Pitches,Secondary Pitches,Primary,Secondary,H-Mov,V-Mov,RelHei,RelSide,RelHei Diff,RelSide Diff,H-Mov Diff,V-Mov Diff,MPH Diff,RPM Diff,VAA Diff,HAA Diff,Spin Degree Diff,Usage Rate,Chase Rate,Zone Whiff Rate,Called Strike Rate,wOBAcon
611,Kluber Corey,"1423    547.0
Name: Pitches, dtype: float64",451.0, FC, CU,"1423    3.0
Name:  H-Mov, dtype: float64","1423    8.0
Name:  V-Mov, dtype: float64","1423    5.4
Name: V-Rel Pt, dtype: float64","1423   -1.9
Name: H-Rel Pt, dtype: float64",2.4000000000000004,4.9,13.600000000000001,7.3,5.6000000000000085,55.0,2.0,1.2999999999999998,18.7,27.3,38.2,43.8,19.5,0.391
612,Kluber Corey,"1423    547.0
Name: Pitches, dtype: float64",169.0, FC, CH,"1423    3.0
Name:  H-Mov, dtype: float64","1423    8.0
Name:  V-Mov, dtype: float64","1423    5.4
Name: V-Rel Pt, dtype: float64","1423   -1.9
Name: H-Rel Pt, dtype: float64",2.4000000000000004,4.8,16.3,1.9000000000000004,3.200000000000003,818.0,1.0999999999999996,2.8,22.0,11.2,44.7,40.0,5.3,0.21
613,Knebel Corey,"1426    536.0
Name: Pitches, dtype: float64",233.0, FF, KC,"1426   -3.8
Name:  H-Mov, dtype: float64","1426    17.5
Name:  V-Mov, dtype: float64","1426    6.0
Name: V-Rel Pt, dtype: float64","1426   -1.6
Name: H-Rel Pt, dtype: float64",9.8,2.1999999999999997,14.899999999999999,33.9,16.799999999999997,429.0,5.8,1.9,0.3000000000000007,34.2,20.1,57.3,15.5,0.341
614,Koenig Jared,"1444    156.0
Name: Pitches, dtype: float64",92.0, SI, CU,"1444    11.8
Name:  H-Mov, dtype: float64","1444    10.3
Name:  V-Mov, dtype: float64","1444    5.8
Name: V-Rel Pt, dtype: float64","1444    2.2
Name: H-Rel Pt, dtype: float64",5.800000000000001,9.700000000000001,21.4,18.1,11.200000000000003,107.0,4.2,2.6,,21.4,34.3,28.0,9.8,0.228
615,Koenig Jared,"1444    156.0
Name: Pitches, dtype: float64",72.0, SI, FC,"1444    11.8
Name:  H-Mov, dtype: float64","1444    10.3
Name:  V-Mov, dtype: float64","1444    5.8
Name: V-Rel Pt, dtype: float64","1444    2.2
Name: H-Rel Pt, dtype: float64",5.800000000000001,9.700000000000001,15.600000000000001,5.500000000000001,5.6000000000000085,34.0,0.7999999999999998,1.5,,16.7,17.1,48.4,16.7,0.24
616,Koenig Jared,"1444    156.0
Name: Pitches, dtype: float64",59.0, SI, CH,"1444    11.8
Name:  H-Mov, dtype: float64","1444    10.3
Name:  V-Mov, dtype: float64","1444    5.8
Name: V-Rel Pt, dtype: float64","1444    2.2
Name: H-Rel Pt, dtype: float64",6.1000000000000005,9.5,1.299999999999999,2.8000000000000007,5.900000000000006,501.0,1.0,0.20000000000000007,,13.7,16.2,50.0,23.7,0.427
617,Koenig Jared,"1444    156.0
Name: Pitches, dtype: float64",51.0, SI, FF,"1444    11.8
Name:  H-Mov, dtype: float64","1444    10.3
Name:  V-Mov, dtype: float64","1444    5.8
Name: V-Rel Pt, dtype: float64","1444    2.2
Name: H-Rel Pt, dtype: float64",5.700000000000001,9.600000000000001,7.500000000000001,2.5,0.3999999999999915,14.0,0.2999999999999998,1.2999999999999998,,11.9,25.0,25.799999999999997,11.8,0.163
618,Kolarek Adam,"1447    199.0
Name: Pitches, dtype: float64",52.0, SI, SL,"1447    17.9
Name:  H-Mov, dtype: float64","1447   -2.0
Name:  V-Mov, dtype: float64","1447    4.1
Name: V-Rel Pt, dtype: float64","1447    2.8
Name: H-Rel Pt, dtype: float64",13.399999999999999,15.2,26.099999999999998,3.8,10.899999999999991,116.0,1.5,3.7,3.200000000000001,10.2,18.9,33.3,9.6,0.314
619,Kopech Michael,"1451    1023.0
Name: Pitches, dtype: float64",440.0, FF, SL,"1451   -9.8
Name:  H-Mov, dtype: float64","1451    18.7
Name:  V-Mov, dtype: float64","1451    5.9
Name: V-Rel Pt, dtype: float64","1451   -2.1
Name: H-Rel Pt, dtype: float64",15.5,7.4,14.600000000000001,20.5,10.600000000000009,141.0,3.8,2.4,7.7,27.5,28.7,34.900000000000006,11.8,0.323
620,Kopech Michael,"1451    1023.0
Name: Pitches, dtype: float64",187.0, FF, CU,"1451   -9.8
Name:  H-Mov, dtype: float64","1451    18.7
Name:  V-Mov, dtype: float64","1451    5.9
Name: V-Rel Pt, dtype: float64","1451   -2.1
Name: H-Rel Pt, dtype: float64",15.600000000000001,7.6000000000000005,18.0,25.7,16.5,128.0,5.1000000000000005,2.3,3.5,8.0,19.6,38.7,15.0,0.176
621,Kowar Jackson,"1455    145.0
Name: Pitches, dtype: float64",133.0, FF, CH,"1455   -12.3
Name:  H-Mov, dtype: float64","1455    15.8
Name:  V-Mov, dtype: float64","1455    6.0
Name: V-Rel Pt, dtype: float64","1455   -1.5
Name: H-Rel Pt, dtype: float64",18.3,10.700000000000001,3.8000000000000007,14.0,10.099999999999994,253.0,3.0,0.4,2.3000000000000007,34.5,44.4,46.2,15.8,0.55
622,Krehbiel Joey,"1460    238.0
Name: Pitches, dtype: float64",227.0, CH, FF,"1460   -13.9
Name:  H-Mov, dtype: float64","1460    1.8
Name:  V-Mov, dtype: float64","1460    5.5
Name: V-Rel Pt, dtype: float64","1460   -1.6
Name: H-Rel Pt, dtype: float64",19.7,12.5,4.4,13.799999999999999,10.099999999999994,660.0,2.8,0.6,19.0,34.5,23.2,47.7,21.6,0.242
623,Krehbiel Joey,"1460    238.0
Name: Pitches, dtype: float64",171.0, CH, FC,"1460   -13.9
Name:  H-Mov, dtype: float64","1460    1.8
Name:  V-Mov, dtype: float64","1460    5.5
Name: V-Rel Pt, dtype: float64","1460   -1.6
Name: H-Rel Pt, dtype: float64",19.5,12.200000000000001,20.9,2.8,1.2999999999999972,938.0,0.5,3.0,13.0,28.4,19.8,56.2,19.3,0.5
624,Kremer Dean,"1467    416.0
Name: Pitches, dtype: float64",294.0, FF, FC,"1467   -8.7
Name:  H-Mov, dtype: float64","1467    16.5
Name:  V-Mov, dtype: float64","1467    5.8
Name: V-Rel Pt, dtype: float64","1467   -2.6
Name: H-Rel Pt, dtype: float64",14.7,6.299999999999999,14.299999999999999,9.8,6.1000000000000085,248.0,2.2,1.8000000000000003,,25.0,36.5,38.3,14.3,0.346
625,Kremer Dean,"1467    416.0
Name: Pitches, dtype: float64",132.0, FF, CH,"1467   -8.7
Name:  H-Mov, dtype: float64","1467    16.5
Name:  V-Mov, dtype: float64","1467    5.8
Name: V-Rel Pt, dtype: float64","1467   -2.6
Name: H-Rel Pt, dtype: float64",14.5,6.1,5.9,15.7,9.300000000000011,652.0,3.0,0.7,,9.5,31.3,37.5,12.9,0.461
626,Kremer Dean,"1467    416.0
Name: Pitches, dtype: float64",94.0, FF, CU,"1467   -8.7
Name:  H-Mov, dtype: float64","1467    16.5
Name:  V-Mov, dtype: float64","1467    5.8
Name: V-Rel Pt, dtype: float64","1467   -2.6
Name: H-Rel Pt, dtype: float64",14.799999999999999,6.3999999999999995,19.7,30.6,17.5,455.0,5.3999999999999995,1.5,,15.1,20.4,48.7,19.1,0.95
627,Kuhl Chad,"1472    752.0
Name: Pitches, dtype: float64",633.0, SI, SL,"1472   -14.2
Name:  H-Mov, dtype: float64","1472    10.5
Name:  V-Mov, dtype: float64","1472    5.7
Name: V-Rel Pt, dtype: float64","1472   -2.3
Name: H-Rel Pt, dtype: float64",19.799999999999997,11.799999999999999,16.9,8.6,6.099999999999994,400.0,1.7000000000000002,2.2,26.999999999999996,39.1,38.1,39.0,12.0,0.36
628,Kuhl Chad,"1472    752.0
Name: Pitches, dtype: float64",213.0, SI, KC,"1472   -14.2
Name:  H-Mov, dtype: float64","1472    10.5
Name:  V-Mov, dtype: float64","1472    5.7
Name: V-Rel Pt, dtype: float64","1472   -2.3
Name: H-Rel Pt, dtype: float64",19.9,11.899999999999999,26.6,21.7,13.299999999999997,732.0,3.6999999999999993,2.7,4.6000000000000005,12.8,22.3,39.1,15.0,0.337
629,Kuhl Chad,"1472    752.0
Name: Pitches, dtype: float64",134.0, SI, CH,"1472   -14.2
Name:  H-Mov, dtype: float64","1472    10.5
Name:  V-Mov, dtype: float64","1472    5.7
Name: V-Rel Pt, dtype: float64","1472   -2.3
Name: H-Rel Pt, dtype: float64",19.7,11.899999999999999,0.1999999999999993,3.9000000000000004,4.699999999999989,433.0,1.0999999999999996,0.19999999999999996,2.8999999999999995,5.7,20.0,40.7,14.2,0.372
630,Kuhl Chad,"1472    752.0
Name: Pitches, dtype: float64",53.0, SI, FF,"1472   -14.2
Name:  H-Mov, dtype: float64","1472    10.5
Name:  V-Mov, dtype: float64","1472    5.7
Name: V-Rel Pt, dtype: float64","1472   -2.3
Name: H-Rel Pt, dtype: float64",19.9,11.899999999999999,4.799999999999999,2.4000000000000004,0.10000000000000853,62.0,0.9000000000000004,0.6000000000000001,7.8,10.7,27.0,31.200000000000003,5.7,0.471
631,Kuhnel Joel,"1476    172.0
Name: Pitches, dtype: float64",166.0, SI, SL,"1476   -15.9
Name:  H-Mov, dtype: float64","1476    7.9
Name:  V-Mov, dtype: float64","1476    6.0
Name: V-Rel Pt, dtype: float64","1476   -2.4
Name: H-Rel Pt, dtype: float64",21.8,12.7,20.3,7.300000000000001,9.099999999999994,115.0,1.5999999999999996,3.8000000000000003,,32.0,36.3,55.8,23.5,0.479
632,Kuhnel Joel,"1476    172.0
Name: Pitches, dtype: float64",97.0, SI, FF,"1476   -15.9
Name:  H-Mov, dtype: float64","1476    7.9
Name:  V-Mov, dtype: float64","1476    6.0
Name: V-Rel Pt, dtype: float64","1476   -2.4
Name: H-Rel Pt, dtype: float64",21.8,13.5,8.3,4.299999999999999,0.20000000000000284,16.0,1.4000000000000004,1.2000000000000002,,24.2,25.0,52.1,13.4,0.307
633,Kuhnel Joel,"1476    172.0
Name: Pitches, dtype: float64",91.0, SI, CH,"1476   -15.9
Name:  H-Mov, dtype: float64","1476    7.9
Name:  V-Mov, dtype: float64","1476    6.0
Name: V-Rel Pt, dtype: float64","1476   -2.4
Name: H-Rel Pt, dtype: float64",21.9,13.5,4.1,3.2,5.799999999999997,764.0,1.2999999999999998,0.09999999999999998,,13.8,32.2,34.400000000000006,8.8,0.269
634,Lambert Jimmy,"1485    210.0
Name: Pitches, dtype: float64",159.0, FF, SL,"1485   -8.5
Name:  H-Mov, dtype: float64","1485    17.5
Name:  V-Mov, dtype: float64","1485    6.0
Name: V-Rel Pt, dtype: float64","1485   -1.2
Name: H-Rel Pt, dtype: float64",14.4,7.2,13.7,18.8,9.599999999999994,336.0,3.5999999999999996,2.3000000000000003,19.200000000000003,27.8,35.0,46.4,17.0,0.222
635,Lambert Jimmy,"1485    210.0
Name: Pitches, dtype: float64",92.0, FF, CH,"1485   -8.5
Name:  H-Mov, dtype: float64","1485    17.5
Name:  V-Mov, dtype: float64","1485    6.0
Name: V-Rel Pt, dtype: float64","1485   -1.2
Name: H-Rel Pt, dtype: float64",14.3,7.0,6.199999999999999,11.3,8.899999999999991,641.0,2.5,0.4,2.2,19.8,22.2,42.9,20.7,0.184
636,Lamet Dinelson,"1490    149.0
Name: Pitches, dtype: float64",99.0, SL, FF,"1490   -1.4
Name:  H-Mov, dtype: float64","1490    6.2
Name:  V-Mov, dtype: float64","1490    6.1
Name: V-Rel Pt, dtype: float64","1490   -1.5
Name: H-Rel Pt, dtype: float64",7.5,0.10000000000000009,5.4,10.100000000000001,8.800000000000011,5.0,2.2,0.8,49.699999999999996,38.3,13.7,45.8,19.2,0.423
637,Lange Alex,"1493    353.0
Name: Pitches, dtype: float64",191.0, CU, SI,"1493    0.7
Name:  H-Mov, dtype: float64","1493   -5.5
Name:  V-Mov, dtype: float64","1493    5.7
Name: V-Rel Pt, dtype: float64","1493   -2.6
Name: H-Rel Pt, dtype: float64",5.0,3.2,16.6,15.0,10.799999999999997,33.0,3.1000000000000005,2.3,0.40000000000000213,14.1,21.2,46.7,17.8,0.412
638,Lange Alex,"1493    353.0
Name: Pitches, dtype: float64",137.0, CU, CH,"1493    0.7
Name:  H-Mov, dtype: float64","1493   -5.5
Name:  V-Mov, dtype: float64","1493    5.7
Name: V-Rel Pt, dtype: float64","1493   -2.6
Name: H-Rel Pt, dtype: float64",5.0,3.3,17.2,8.1,4.199999999999989,496.0,1.1000000000000005,2.5,2.8000000000000007,17.2,37.2,50.0,5.8,0.216
639,Lauer Eric,"1499    818.0
Name: Pitches, dtype: float64",456.0, FF, SL,"1499    9.9
Name:  H-Mov, dtype: float64","1499    16.9
Name:  V-Mov, dtype: float64","1499    6.0
Name: V-Rel Pt, dtype: float64","1499    1.5
Name: H-Rel Pt, dtype: float64",4.0,8.4,12.2,9.999999999999998,5.299999999999997,47.0,1.9000000000000004,1.6999999999999997,36.4,14.0,40.7,36.9,12.9,0.251
640,Lauer Eric,"1499    818.0
Name: Pitches, dtype: float64",342.0, FF, CU,"1499    9.9
Name:  H-Mov, dtype: float64","1499    16.9
Name:  V-Mov, dtype: float64","1499    6.0
Name: V-Rel Pt, dtype: float64","1499    1.5
Name: H-Rel Pt, dtype: float64",3.9000000000000004,8.4,16.3,25.2,15.0,105.0,4.7,1.6999999999999997,14.499999999999998,15.0,22.9,61.4,33.3,0.419
641,Lauer Eric,"1499    818.0
Name: Pitches, dtype: float64",224.0, FF, FC,"1499    9.9
Name:  H-Mov, dtype: float64","1499    16.9
Name:  V-Mov, dtype: float64","1499    6.0
Name: V-Rel Pt, dtype: float64","1499    1.5
Name: H-Rel Pt, dtype: float64",3.9000000000000004,8.4,6.9,4.999999999999998,2.5,37.0,0.7999999999999998,1.2000000000000002,4.199999999999999,17.8,26.5,29.0,9.8,0.537
642,Lauer Eric,"1499    818.0
Name: Pitches, dtype: float64",55.0, FF, CH,"1499    9.9
Name:  H-Mov, dtype: float64","1499    16.9
Name:  V-Mov, dtype: float64","1499    6.0
Name: V-Rel Pt, dtype: float64","1499    1.5
Name: H-Rel Pt, dtype: float64",4.1000000000000005,8.200000000000001,4.699999999999999,8.299999999999999,6.200000000000003,550.0,2.0,1.0,23.3,5.7,7.7,37.5,12.7,0.0
643,Lawrence Casey,"1510    95.0
Name: Pitches, dtype: float64",73.0, SL, CH,"1510    5.0
Name:  H-Mov, dtype: float64","1510    7.7
Name:  V-Mov, dtype: float64","1510    5.1
Name: V-Rel Pt, dtype: float64","1510   -2.8
Name: H-Rel Pt, dtype: float64",0.09999999999999964,7.8,22.8,3.8000000000000003,1.7000000000000028,684.0,0.7000000000000002,3.3000000000000003,,29.1,44.4,15.799999999999997,6.8,0.278
644,Lawrence Justin,"1511    181.0
Name: Pitches, dtype: float64",139.0, SI, SL,"1511   -16.2
Name:  H-Mov, dtype: float64","1511    1.8
Name:  V-Mov, dtype: float64","1511    4.5
Name: V-Rel Pt, dtype: float64","1511   -2.8
Name: H-Rel Pt, dtype: float64",20.9,13.2,32.9,0.9000000000000001,13.900000000000006,503.0,1.0999999999999996,4.3,0.40000000000000213,39.2,26.9,50.8,18.0,0.439
645,Leclerc José,"1515    162.0
Name: Pitches, dtype: float64",119.0, SL, FF,"1515    9.1
Name:  H-Mov, dtype: float64","1515    1.3
Name:  V-Mov, dtype: float64","1515    6.0
Name: V-Rel Pt, dtype: float64","1515   -1.8
Name: H-Rel Pt, dtype: float64",3.0,10.7,13.6,16.5,12.5,29.0,3.799999999999999,2.5999999999999996,,38.8,22.9,38.8,16.8,0.533
646,Leclerc José,"1515    162.0
Name: Pitches, dtype: float64",101.0, SL, CH,"1515    9.1
Name:  H-Mov, dtype: float64","1515    1.3
Name:  V-Mov, dtype: float64","1515    6.0
Name: V-Rel Pt, dtype: float64","1515   -1.8
Name: H-Rel Pt, dtype: float64",3.1999999999999993,10.799999999999999,22.0,9.2,6.0,412.0,1.3999999999999995,3.6999999999999997,,14.9,40.9,40.0,3.0,0.152
647,Lee Dylan,"1518    215.0
Name: Pitches, dtype: float64",204.0, FF, CU,"1518    7.0
Name:  H-Mov, dtype: float64","1518    19.5
Name:  V-Mov, dtype: float64","1518    6.5
Name: V-Rel Pt, dtype: float64","1518    1.6
Name: H-Rel Pt, dtype: float64",0.5999999999999996,5.3,10.5,16.0,8.799999999999997,175.0,3.2,1.6,,43.7,47.2,45.8,10.3,0.419
648,Lee Evan,"1522    86.0
Name: Pitches, dtype: float64",69.0, FF, CU,"1522    5.5
Name:  H-Mov, dtype: float64","1522    17.4
Name:  V-Mov, dtype: float64","1522    5.8
Name: V-Rel Pt, dtype: float64","1522    0.9
Name: H-Rel Pt, dtype: float64",0.5,4.8,15.3,25.299999999999997,11.900000000000006,327.0,3.8999999999999995,1.8,,41.8,24.2,44.4,17.4,0.188
649,Leiter Jr. Mark,"1526    205.0
Name: Pitches, dtype: float64",180.0, FF, SI,"1526   -5.4
Name:  H-Mov, dtype: float64","1526    16.3
Name:  V-Mov, dtype: float64","1526    5.8
Name: V-Rel Pt, dtype: float64","1526   -1.2
Name: H-Rel Pt, dtype: float64",11.100000000000001,3.9000000000000004,7.1,4.0,0.29999999999999716,42.0,0.7000000000000002,0.7,16.2,22.8,27.7,48.5,23.3,0.251
650,Leiter Jr. Mark,"1526    205.0
Name: Pitches, dtype: float64",141.0, FF, CH,"1526   -5.4
Name:  H-Mov, dtype: float64","1526    16.3
Name:  V-Mov, dtype: float64","1526    5.8
Name: V-Rel Pt, dtype: float64","1526   -1.2
Name: H-Rel Pt, dtype: float64",11.2,4.300000000000001,0.2999999999999998,12.3,7.1000000000000085,1117.0,3.0,0.39999999999999997,18.0,17.9,44.0,41.5,4.3,0.176
651,Leiter Jr. Mark,"1526    205.0
Name: Pitches, dtype: float64",127.0, FF, CU,"1526   -5.4
Name:  H-Mov, dtype: float64","1526    16.3
Name:  V-Mov, dtype: float64","1526    5.8
Name: V-Rel Pt, dtype: float64","1526   -1.2
Name: H-Rel Pt, dtype: float64",11.2,4.2,12.8,33.0,18.10000000000001,317.0,6.3999999999999995,1.5999999999999999,5.1,16.1,27.6,62.7,25.2,0.337
652,Leiter Jr. Mark,"1526    205.0
Name: Pitches, dtype: float64",92.0, FF, FC,"1526   -5.4
Name:  H-Mov, dtype: float64","1526    16.3
Name:  V-Mov, dtype: float64","1526    5.8
Name: V-Rel Pt, dtype: float64","1526   -1.2
Name: H-Rel Pt, dtype: float64",11.100000000000001,4.0,8.7,10.4,3.799999999999997,180.0,1.7999999999999998,1.4000000000000001,32.099999999999994,11.7,20.8,38.6,17.4,0.73
653,Lemoine Jacob,"1531    171.0
Name: Pitches, dtype: float64",74.0, SI, SL,"1531   -16.7
Name:  H-Mov, dtype: float64","1531    10.9
Name:  V-Mov, dtype: float64","1531    6.4
Name: V-Rel Pt, dtype: float64","1531   -1.1
Name: H-Rel Pt, dtype: float64",23.0,15.5,21.5,9.200000000000001,9.199999999999989,172.0,1.9000000000000004,3.4,18.4,24.8,23.1,50.0,10.8,0.701
654,Leone Dominic,"1536    239.0
Name: Pitches, dtype: float64",230.0, SL, FF,"1536    5.2
Name:  H-Mov, dtype: float64","1536   -2.7
Name:  V-Mov, dtype: float64","1536    5.9
Name: V-Rel Pt, dtype: float64","1536   -2.3
Name: H-Rel Pt, dtype: float64",0.5999999999999996,7.6,11.100000000000001,18.5,10.400000000000006,122.0,4.1,1.2999999999999998,8.399999999999999,39.8,31.1,37.9,13.0,0.542
655,Leone Dominic,"1536    239.0
Name: Pitches, dtype: float64",178.0, SL, FC,"1536    5.2
Name:  H-Mov, dtype: float64","1536   -2.7
Name:  V-Mov, dtype: float64","1536    5.9
Name: V-Rel Pt, dtype: float64","1536   -2.3
Name: H-Rel Pt, dtype: float64",0.5999999999999996,7.6,1.8000000000000003,10.4,6.099999999999994,45.0,2.4000000000000004,0.10000000000000009,12.0,28.4,47.8,38.4,14.0,0.35
656,Liberatore Matthew,"1540    157.0
Name: Pitches, dtype: float64",132.0, FF, SI,"1540    6.8
Name:  H-Mov, dtype: float64","1540    16.5
Name:  V-Mov, dtype: float64","1540    6.4
Name: V-Rel Pt, dtype: float64","1540    0.5
Name: H-Rel Pt, dtype: float64",0.5,6.3,6.3,3.5999999999999996,0.4000000000000057,66.0,0.5,0.9,,25.2,21.4,37.1,18.9,0.306
657,Liberatore Matthew,"1540    157.0
Name: Pitches, dtype: float64",117.0, FF, CU,"1540    6.8
Name:  H-Mov, dtype: float64","1540    16.5
Name:  V-Mov, dtype: float64","1540    6.4
Name: V-Rel Pt, dtype: float64","1540    0.5
Name: H-Rel Pt, dtype: float64",0.39999999999999947,6.3,17.8,33.2,19.10000000000001,600.0,6.1000000000000005,1.4,,22.3,27.0,61.1,20.5,0.416
658,Liberatore Matthew,"1540    157.0
Name: Pitches, dtype: float64",66.0, FF, SL,"1540    6.8
Name:  H-Mov, dtype: float64","1540    16.5
Name:  V-Mov, dtype: float64","1540    6.4
Name: V-Rel Pt, dtype: float64","1540    0.5
Name: H-Rel Pt, dtype: float64",0.5,6.0,10.7,14.4,7.299999999999997,449.0,2.8,1.9,,12.6,34.9,26.099999999999994,10.6,0.391
659,Liberatore Matthew,"1540    157.0
Name: Pitches, dtype: float64",52.0, FF, CH,"1540    6.8
Name:  H-Mov, dtype: float64","1540    16.5
Name:  V-Mov, dtype: float64","1540    6.4
Name: V-Rel Pt, dtype: float64","1540    0.5
Name: H-Rel Pt, dtype: float64",0.7000000000000002,6.0,6.3999999999999995,7.9,8.0,603.0,1.8999999999999995,1.1,,9.9,10.3,47.8,13.5,0.71
660,Littell Zack,"1543    262.0
Name: Pitches, dtype: float64",211.0, FF, SL,"1543   -6.4
Name:  H-Mov, dtype: float64","1543    18.5
Name:  V-Mov, dtype: float64","1543    6.3
Name: V-Rel Pt, dtype: float64","1543   -1.9
Name: H-Rel Pt, dtype: float64",12.7,4.2,9.100000000000001,12.3,6.799999999999997,80.0,3.0,1.7999999999999998,40.9,41.0,34.7,37.8,11.8,0.411
661,Llovera Mauricio,"1548    170.0
Name: Pitches, dtype: float64",131.0, SL, SI,"1548    14.0
Name:  H-Mov, dtype: float64","1548    0.7
Name:  V-Mov, dtype: float64","1548    5.5
Name: V-Rel Pt, dtype: float64","1548   -2.3
Name: H-Rel Pt, dtype: float64",8.6,16.1,30.2,7.0,11.700000000000003,300.0,1.9000000000000004,3.6,2.0000000000000018,30.5,29.3,52.1,22.1,0.404
662,Lodolo Nick,"1552    461.0
Name: Pitches, dtype: float64",210.0, SI, CU,"1552    17.4
Name:  H-Mov, dtype: float64","1552    9.4
Name:  V-Mov, dtype: float64","1552    5.5
Name: V-Rel Pt, dtype: float64","1552    3.2
Name: H-Rel Pt, dtype: float64",11.899999999999999,14.2,28.9,7.800000000000001,12.200000000000003,411.0,2.9000000000000004,3.6,32.4,26.2,30.8,49.4,12.9,0.572
663,Lodolo Nick,"1552    461.0
Name: Pitches, dtype: float64",129.0, SI, CH,"1552    17.4
Name:  H-Mov, dtype: float64","1552    9.4
Name:  V-Mov, dtype: float64","1552    5.5
Name: V-Rel Pt, dtype: float64","1552    3.2
Name: H-Rel Pt, dtype: float64",11.899999999999999,14.299999999999999,0.8000000000000007,6.9,6.200000000000003,364.0,2.1000000000000005,0.40000000000000013,12.9,16.1,38.7,34.0,7.8,0.405
664,Logue Zach,"1556    294.0
Name: Pitches, dtype: float64",144.0, FF, FC,"1556    10.0
Name:  H-Mov, dtype: float64","1556    13.9
Name:  V-Mov, dtype: float64","1556    5.1
Name: V-Rel Pt, dtype: float64","1556    2.4
Name: H-Rel Pt, dtype: float64",4.8,7.6,9.1,6.0,4.299999999999997,228.0,1.2999999999999998,1.3000000000000003,,23.4,14.5,47.2,16.7,0.4
665,Logue Zach,"1556    294.0
Name: Pitches, dtype: float64",97.0, FF, CU,"1556    10.0
Name:  H-Mov, dtype: float64","1556    13.9
Name:  V-Mov, dtype: float64","1556    5.1
Name: V-Rel Pt, dtype: float64","1556    2.4
Name: H-Rel Pt, dtype: float64",5.0,7.4,21.6,10.7,12.700000000000003,446.0,3.3,3.0000000000000004,3.700000000000001,15.7,25.9,30.799999999999997,12.4,0.391
666,Logue Zach,"1556    294.0
Name: Pitches, dtype: float64",81.0, FF, CH,"1556    10.0
Name:  H-Mov, dtype: float64","1556    13.9
Name:  V-Mov, dtype: float64","1556    5.1
Name: V-Rel Pt, dtype: float64","1556    2.4
Name: H-Rel Pt, dtype: float64",5.1,7.4,5.4,13.6,8.299999999999997,168.0,2.9000000000000004,1.0999999999999999,6.999999999999998,13.1,31.5,22.200000000000003,7.4,0.308
667,Long Sam,"1559    314.0
Name: Pitches, dtype: float64",216.0, FF, CH,"1559    7.5
Name:  H-Mov, dtype: float64","1559    18.2
Name:  V-Mov, dtype: float64","1559    6.1
Name: V-Rel Pt, dtype: float64","1559    0.6
Name: H-Rel Pt, dtype: float64",1.5,6.8,3.5,3.5,10.400000000000006,260.0,1.8999999999999995,0.7,8.4,24.9,31.9,37.0,7.9,0.355
668,Long Sam,"1559    314.0
Name: Pitches, dtype: float64",198.0, FF, CU,"1559    7.5
Name:  H-Mov, dtype: float64","1559    18.2
Name:  V-Mov, dtype: float64","1559    6.1
Name: V-Rel Pt, dtype: float64","1559    0.6
Name: H-Rel Pt, dtype: float64",1.2999999999999998,7.1,9.7,33.8,17.700000000000003,305.0,5.5,0.6,11.3,30.5,15.6,57.0,24.2,0.33
